LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
1005335000,Russ Bryant,LOS ANGELES,CA,90016,CALIFORNIA BANK & TRUST,CA,811420,10-Dec-02,2003,14,1,1,0,0,1,0,Y,N,24-Nov-08,31-Jan-03,"$42,440.00",$0.00,CHGOFF,"$20,470.00","$42,200.00","$21,100.00"
1005344007,CHESAPEAKE BAGEL BAKERY,LOS ANGELES,CA,90025,WELLS FARGO BANK NATL ASSOC,SD,0,03-Mar-97,1997,131,1,2,0,0,16267,0,0,N,19-Nov-01,30-Apr-97,"$346,000.00",$0.00,CHGOFF,"$325,374.00","$346,000.00","$259,500.00"
1005345003,"Sign Trends, Inc.",POMONA,CA,91768,CALIFORNIA BANK & TRUST,CA,339950,18-Dec-02,2003,60,7,1,0,0,1,0,N,N,,31-Dec-02,"$15,000.00",$0.00,P I F,$0.00,"$15,000.00","$7,500.00"
1005354010,"KAUA PIPELINE, INC.",GARDEN GROVE,CA,92643,CALIFORNIA BANK & TRUST,CA,235930,03-Mar-97,1997,300,45,1,0,0,1,0,0,N,,30-Apr-97,"$477,000.00",$0.00,P I F,$0.00,"$477,000.00","$357,750.00"
1005355006,Edward P. Stanley,COSTA MESA,CA,92626,CALIFORNIA BANK & TRUST,CA,621111,19-Dec-02,2003,36,2,1,0,0,1,0,Y,N,,28-Feb-03,"$36,900.00",$0.00,P I F,$0.00,"$36,900.00","$18,450.00"
1005365009,"Capital Cooking Equipment, Inc",CARSON,CA,90746,CALIFORNIA BANK & TRUST,CA,332214,19-Dec-02,2003,36,7,2,0,0,1,0,Y,N,,28-Feb-03,"$100,000.00",$0.00,P I F,$0.00,"$100,000.00","$50,000.00"
1005374005,LAURA O. ROBERTSON,GILMANTON,NH,3237,BANK OF NEW HAMPSHIRE,NH,0,03-Mar-97,1997,84,2,2,0,0,1,0,N,Y,,31-May-97,"$49,000.00",$0.00,P I F,$0.00,"$49,000.00","$39,200.00"
1005375001,"ACSI, Inc.",LA VERNE,CA,91750,CALIFORNIA BANK & TRUST,CA,524298,24-Dec-02,2003,36,1,1,0,0,1,0,Y,N,,30-Apr-05,"$10,000.00",$0.00,P I F,$0.00,"$10,000.00","$5,000.00"
1005385004,B & M Radiator Service,MARTINEZ,CA,94553,CALIFORNIA BANK & TRUST,CA,811111,24-Dec-02,2003,84,2,1,0,0,1,0,Y,N,,31-Dec-02,"$51,723.00",$0.00,P I F,$0.00,"$50,000.00","$25,000.00"
1005395007,Desert City Security,DESERT HOT SPRINGS,CA,92240,CALIFORNIA BANK & TRUST,CA,561621,24-Dec-02,2003,9,25,1,0,0,1,0,Y,N,20-Jul-06,31-Jan-03,"$107,826.00",$0.00,CHGOFF,"$35,057.00","$80,000.00","$40,000.00"
1005405008,"General Aggregate Supply, Inc.",ORANGE,CA,92869,CALIFORNIA BANK & TRUST,CA,484110,26-Dec-02,2003,36,8,1,0,0,1,0,Y,N,,31-Jan-03,"$50,000.00",$0.00,P I F,$0.00,"$50,000.00","$25,000.00"
1005415000,"Red Rock Shippers, Inc.",SEDONA,AZ,86336,CALIFORNIA BANK & TRUST,CA,561431,27-Dec-02,2003,84,8,1,0,0,50564,0,N,N,,31-Dec-02,"$90,000.00",$0.00,P I F,$0.00,"$90,000.00","$45,000.00"
1005424007,LEE'S COIN LAUNDRY,MAYWOOD,CA,90270,WILSHIRE BANK,CA,812320,03-Mar-97,1997,120,2,1,0,0,1,0,0,N,,31-Mar-97,"$320,000.00",$0.00,P I F,$0.00,"$320,000.00","$240,000.00"
1005425003,"Transworld Plush Toys, Inc.",HACIENDA HEIGHTS,CA,91745,CALIFORNIA BANK & TRUST,CA,928120,27-Dec-02,2003,36,3,1,0,0,1,0,N,N,,31-Jan-03,"$100,000.00",$0.00,P I F,$0.00,"$100,000.00","$50,000.00"
1005435006,"Miami Home Shutters, Inc.",HIALEAH,FL,33010,CALIFORNIA BANK & TRUST,CA,928120,27-Dec-02,2003,34,5,1,0,0,1,0,N,N,31-Mar-05,31-Dec-02,"$100,000.00",$0.00,CHGOFF,"$70,000.00","$100,000.00","$50,000.00"
1005444002,"HEARING SOLUTIONS, INC.",PAOLI,PA,19301,FIRST NIAGARA BANK NATL ASSOC,PA,0,03-Mar-97,1997,84,10,1,0,0,1,0,N,Y,,31-May-97,"$100,000.00",$0.00,P I F,$0.00,"$100,000.00","$80,000.00"
1005445009,"Kennebec Cafe, Inc.",HESPERUS,CO,81326,CALIFORNIA BANK & TRUST,CA,722110,27-Dec-02,2003,78,20,1,0,0,1,2,Y,N,,30-Jun-03,"$50,000.00",$0.00,P I F,$0.00,"$50,000.00","$25,000.00"
1005454005,BAGELS DE LOX,SCOTTSDALE,AZ,85254,WELLS FARGO BANK NATL ASSOC,SD,0,03-Mar-97,1997,99,25,1,0,0,1,0,0,N,,31-Mar-97,"$622,000.00",$0.00,P I F,$0.00,"$622,000.00","$466,500.00"
1005455001,"Kennebec Cafe, Inc.",HESPERUS,CO,81326,CALIFORNIA BANK & TRUST,CA,722110,27-Dec-02,2003,60,20,1,0,0,1,2,N,N,,31-Dec-02,"$50,000.00",$0.00,P I F,$0.00,"$50,000.00","$25,000.00"
1005464008,MID-OHIO CHIROPRATIC CLINIC,MARION,OH,43302,1ST CIT. NATL BK OF UPPER SAN,OH,621310,03-Mar-97,1997,60,4,2,0,0,1,0,N,Y,,30-Jun-97,"$65,787.00",$0.00,P I F,$0.00,"$65,787.00","$52,630.00"
1005465004,"John S. Krage, D.C., A Profess",LA MESA,CA,91941,CALIFORNIA BANK & TRUST,CA,621310,06-Jan-03,2003,84,10,1,0,0,1,0,Y,N,,28-Feb-03,"$50,000.00",$0.00,P I F,$0.00,"$50,000.00","$25,000.00"
1005475007,"Strouk Group, Inc.",LOS ANGELES,CA,90036,CALIFORNIA BANK & TRUST,CA,445299,06-Jan-03,2003,36,16,1,0,0,1,0,Y,N,,31-Jan-03,"$60,000.00",$0.00,P I F,$0.00,"$60,000.00","$30,000.00"
1005484003,"HORSESHOE EXPRESS, INC.",SALT LAKE CITY,UT,84116,BANK OF THE WEST,UT,0,03-Mar-97,1997,300,100,1,0,0,1,0,0,N,,30-Sep-97,"$950,000.00",$0.00,P I F,$0.00,"$950,000.00","$712,500.00"
1005485010,"Michelle Lazar International,",SAN BERNARDINO,CA,92408,CALIFORNIA BANK & TRUST,CA,325998,06-Jan-03,2003,60,2,1,0,0,1,0,N,N,,31-Jan-03,"$20,000.00",$0.00,P I F,$0.00,"$20,000.00","$17,000.00"
1005494006,"38TH STREET PHARMACY, INC.",AUSTIN,TX,78705,WELLS FARGO BANK NATL ASSOC,SD,446110,03-Mar-97,1997,300,6,1,0,0,1,0,0,N,,31-Mar-97,"$190,000.00",$0.00,P I F,$0.00,"$190,000.00","$142,500.00"
1005495002,Threshold Media Corporation,LOS ANGELES,CA,90064,CALIFORNIA BANK & TRUST,CA,512210,06-Jan-03,2003,36,6,2,0,0,1,0,Y,N,,31-Jan-03,"$76,000.00",$0.00,P I F,$0.00,"$50,000.00","$25,000.00"
1005505003,"Beckwith Printing, Inc.",LAS VEGAS,NV,89118,CALIFORNIA BANK & TRUST,CA,323110,10-Jan-03,2003,0,10,1,0,0,1,0,Y,N,23-Aug-10,31-Mar-03,"$50,000.00",$0.00,CHGOFF,"$15,546.00","$50,000.00","$25,000.00"
1005514010,ZIA FACTORY OUTLET & LAS VEGAS,SANTA FE,NM,87501,CITICAPITAL SMALL BUS. FINANCE,TX,453930,03-Mar-97,1997,180,16,1,0,0,1,0,N,N,,31-May-97,"$600,000.00",$0.00,P I F,$0.00,"$600,000.00","$450,000.00"
1005515006,Ny Pang dba Crystal Opal Star,MONTEBELLO,CA,90640,CALIFORNIA BANK & TRUST,CA,448310,13-Jan-03,2003,10,1,1,0,0,1,0,N,N,22-Jan-07,31-Jan-03,"$29,980.00",$0.00,CHGOFF,"$3,436.00","$30,000.00","$15,000.00"
1005525009,Kenneth Statler dba McGoo's,DESERT CENTER,CA,92239,CALIFORNIA BANK & TRUST,CA,445120,14-Jan-03,2003,48,3,1,0,0,1,0,N,N,,31-Jan-03,"$20,000.00",$0.00,P I F,$0.00,"$20,000.00","$10,000.00"
1005534005,"TRADITIONAL INNOVATIONS, L.L.C",EAST HAMPTON,CT,6424,WELLS FARGO BANK NATL ASSOC,SD,233210,03-Mar-97,1997,300,1,1,0,0,1,0,0,N,,31-May-97,"$128,000.00",$0.00,P I F,$0.00,"$128,000.00","$96,000.00"
1005535001,Shiva Management,SAN DIEGO,CA,92108,CALIFORNIA BANK & TRUST,CA,531312,14-Jan-03,2003,36,6,1,0,0,1,0,Y,N,,31-Jan-03,"$50,000.00",$0.00,P I F,$0.00,"$50,000.00","$25,000.00"
1005544008,PERRY'S LIQUORS,FREMONT,CA,94555,BANK OF THE WEST,CA,0,03-Mar-97,1997,120,4,1,0,0,1,0,0,N,,30-Apr-97,"$170,000.00",$0.00,P I F,$0.00,"$170,000.00","$127,500.00"
1005545004,Mindy Chung dba Jaclyn's Brida,SANTA ANA,CA,92704,CALIFORNIA BANK & TRUST,CA,448190,14-Jan-03,2003,36,2,1,0,0,1,0,Y,N,,28-Feb-03,"$209,199.00",$0.00,P I F,$0.00,"$75,000.00","$37,500.00"
1005555007,"Recorders Plus, Incorporated",DALY CITY,CA,94014,CALIFORNIA BANK & TRUST,CA,443112,14-Jan-03,2003,17,3,1,0,0,1,0,Y,N,20-Mar-07,31-Jan-03,"$50,000.00",$0.00,CHGOFF,"$48,568.00","$50,000.00","$25,000.00"
1005565010,"Randa M.R. Garrana, M.D., A.P.",LONG BEACH,CA,90804,CALIFORNIA BANK & TRUST,CA,621320,14-Jan-03,2003,36,10,1,0,0,1,0,N,N,,31-Jan-03,"$100,000.00",$0.00,P I F,$0.00,"$100,000.00","$50,000.00"
1005575002,"G. Nielsen Electric, Inc.",COSTA MESA,CA,92627,CALIFORNIA BANK & TRUST,CA,235310,14-Jan-03,2003,83,9,1,0,0,1,0,Y,N,,28-Feb-03,"$43,984.00",$0.00,P I F,$0.00,"$40,000.00","$20,000.00"
1005584009,PRIMARY PRINTING COMPANY,ST LOUIS,MO,63132,U.S. BANK NATIONAL ASSOCIATION,OH,0,03-Mar-97,1997,84,10,1,0,0,1,1,N,N,,31-Mar-97,"$150,000.00",$0.00,P I F,$0.00,"$150,000.00","$112,500.00"
1005585005,"Ian MacMorran, M.D., Inc.",SAN DIEGO,CA,92108,CALIFORNIA BANK & TRUST,CA,621111,16-Jan-03,2003,36,2,1,0,0,1,0,N,N,,31-Jan-03,"$100,000.00",$0.00,P I F,$0.00,"$100,000.00","$50,000.00"
1005594001,"INRAD, INC.",GRAND RAPIDS,MI,49546,THE HUNTINGTON NATIONAL BANK,MI,0,03-Mar-97,1997,72,8,1,0,0,1,0,N,N,,30-Sep-99,"$630,000.00",$0.00,P I F,$0.00,"$630,000.00","$472,500.00"
1005595008,Alfi's Silver Jewelry,LOS ANGELES,CA,90013,CALIFORNIA BANK & TRUST,CA,421940,16-Jan-03,2003,5,10,1,0,0,1,0,Y,N,10-Nov-10,28-Feb-03,"$150,000.00",$0.00,CHGOFF,"$25,897.00","$100,000.00","$50,000.00"
1005603006,HORIZON MACHINE & ENGINEERING,ALSIP,IL,60658,LOANS FROM UNIDENTIFIED LENDER,DC,0,03-Jul-80,1980,84,20,2,0,0,0,0,N,N,27-Nov-91,07-Aug-80,"$550,000.00",$0.00,CHGOFF,"$415,223.00","$550,000.00","$495,000.00"
1005605009,Shardel Companies,LITTLETON,CO,80120,CALIFORNIA BANK & TRUST,CA,451110,16-Jan-03,2003,36,4,1,0,0,1,1,Y,N,,31-Mar-03,"$60,000.00",$0.00,P I F,$0.00,"$60,000.00","$30,000.00"
1005606005,"THE BUTTERSBURG INN, LLC",UNION BRIDGE,MD,21791,SUSQUEHANNA BANK,MD,722211,08-Feb-06,2006,240,22,1,0,0,1,2,N,N,,31-Mar-06,"$210,000.00",$0.00,P I F,$0.00,"$210,000.00","$157,500.00"
1005615001,"Pickering & Sons, Limited Part",TUSTIN,CA,92780,CALIFORNIA BANK & TRUST,CA,235210,23-Jan-03,2003,7,30,1,0,0,1,0,Y,N,29-Jul-05,28-Feb-03,"$50,000.00",$0.00,CHGOFF,"$49,998.00","$50,000.00","$25,000.00"
1005625004,Hugo Corona dba GCZ Wheel Co.,LYNWOOD,CA,90262,CALIFORNIA BANK & TRUST,CA,441310,23-Jan-03,2003,36,11,1,0,0,1,0,Y,N,,29-Feb-04,"$100,000.00",$0.00,P I F,$0.00,"$100,000.00","$50,000.00"
1005633004,"THE EVZONE'S, INC.",BLOOMFIELD,MI,48013,COMERICA BANK,TX,0,30-Jun-80,1980,84,1,2,0,0,0,0,N,N,27-Sep-94,07-Nov-80,"$235,000.00",$0.00,CHGOFF,"$164,509.00","$235,000.00","$211,500.00"
1005635007,"Leppert Associates, Inc.",GOLDEN,CO,80401,CALIFORNIA BANK & TRUST,CA,541620,23-Jan-03,2003,36,5,1,0,0,1,1,Y,N,,31-Jan-03,"$100,000.00",$0.00,P I F,$0.00,"$100,000.00","$50,000.00"
1005636003,STARK PROPERTIES,SARGENT,TX,77414,BBCN BANK,CA,812990,08-Feb-06,2006,84,1,2,1,1,1,1,0,N,,28-Feb-06,"$5,000.00",$0.00,P I F,$0.00,"$5,000.00","$4,250.00"
1005645010,"Night Town, Inc.",SAN MARCOS,CA,92069,CALIFORNIA BANK & TRUST,CA,722410,23-Jan-03,2003,36,20,1,0,0,1,0,Y,N,,31-Jul-05,"$50,000.00",$0.00,P I F,$0.00,"$50,000.00","$25,000.00"
1005646006,O C LENDING GROUP INC,LAGUNA HILLS (LEISURE WORLD),CA,92653,JPMORGAN CHASE BANK NATL ASSOC,IL,522310,08-Feb-06,2006,54,3,2,5,3,1,2,Y,N,27-Oct-08,28-Feb-06,"$90,315.00",$0.00,CHGOFF,"$49,500.00","$50,000.00","$25,000.00"
1005655002,Milan Mandich dba Accurate Aut,LAKESIDE,CA,92040,CALIFORNIA BANK & TRUST,CA,336312,28-Jan-03,2003,42,3,1,0,0,1,2,Y,N,30-Aug-06,28-Feb-03,"$20,000.00",$0.00,CHGOFF,"$19,593.00","$20,000.00","$10,000.00"
1005665005,"Microwave International, Inc.",LOS ANGELES,CA,90010,CALIFORNIA BANK & TRUST,CA,421690,30-Jan-03,2003,4,2,1,0,0,1,0,N,N,11-Aug-06,28-Feb-03,"$98,064.00",$0.00,CHGOFF,"$92,864.00","$100,000.00","$50,000.00"
1005675008,Myoung Ha Kim dba Myoung's Cos,LOS ANGELES,CA,90020,CALIFORNIA BANK & TRUST,CA,446120,30-Jan-03,2003,18,2,1,0,0,1,0,Y,N,26-Aug-08,28-Feb-03,"$45,446.00",$0.00,CHGOFF,"$28,283.00","$45,000.00","$22,500.00"
1005676004,TRAVIS MASONRY,HICKORY,NC,28602,COMMUNITYONE BANK NATL ASSOC,NC,238140,08-Feb-06,2006,60,2,1,0,2,1,2,0,N,,31-Oct-06,"$30,000.00",$0.00,P I F,$0.00,"$30,000.00","$15,000.00"
1005684004,ACCURATE MOLDING & ENGINEERING,BYRON CENTER,MI,49315,THE HUNTINGTON NATIONAL BANK,MI,0,03-Mar-97,1997,84,7,1,0,0,1,0,N,N,,30-Apr-98,"$200,000.00",$0.00,P I F,$0.00,"$200,000.00","$150,000.00"
1005685000,"Adam Farina and Associates, In",IRVINE,CA,92612,CALIFORNIA BANK & TRUST,CA,523930,30-Jan-03,2003,83,4,1,0,0,1,0,Y,N,,28-Feb-03,"$107,014.00",$0.00,P I F,$0.00,"$100,000.00","$50,000.00"
1005694007,"REFLECT SCIENTIFIC, INC.",MOUNTAIN VIEW,CA,94043,WELLS FARGO BANK NATL ASSOC,CA,422690,03-Mar-97,1997,84,10,1,0,0,1,0,N,N,,30-Apr-97,"$175,000.00",$0.00,P I F,$0.00,"$175,000.00","$131,250.00"
1005695003,"Stallion, Inc. dba Oasis Desig",MILLBRAE,CA,94030,CALIFORNIA BANK & TRUST,CA,442299,30-Jan-03,2003,36,3,2,0,0,1,0,Y,N,,28-Feb-03,"$50,000.00",$0.00,P I F,$0.00,"$50,000.00","$25,000.00"
1005705004,SI CAL INC 2,WESTBOROUGH,MA,1581,CITIZENS BANK NATL ASSOC,RI,323113,31-Jan-03,2003,84,22,2,0,0,1,0,N,N,,28-Feb-03,"$200,000.00",$0.00,P I F,$0.00,"$200,000.00","$100,000.00"
1005706000,REDBUD CAFE LLC,CAMERON PARK,CA,95682,UMPQUA BANK,OR,722211,08-Feb-06,2006,129,5,2,2,5,1,1,N,N,05-May-10,28-Feb-06,"$248,000.00",$0.00,CHGOFF,"$231,823.00","$248,000.00","$186,000.00"
1005715007,"DEH Mechanical Company, Inc.",PALM DESERT,CA,92211,CALIFORNIA BANK & TRUST,CA,235110,05-Feb-03,2003,36,23,1,0,0,1,0,Y,N,,28-Feb-03,"$63,457.00",$0.00,P I F,$0.00,"$50,000.00","$25,000.00"
1005716003,RELIABLE AUTO PARTS OF AMSTERD,AMSTERDAM,NY,12010,UPS CAPITAL BUSINESS CREDIT,CT,423120,08-Feb-06,2006,216,5,2,1,5,1,2,0,N,,30-Apr-06,"$233,700.00",$0.00,P I F,$0.00,"$233,700.00","$175,275.00"
1005725010,"Danotek Motion Technologies, L",ANN ARBOR,MI,48103,JPMORGAN CHASE BANK NATL ASSOC,IL,335312,06-Feb-03,2003,97,7,1,0,0,1,0,Y,N,,31-Mar-03,"$433,218.00",$0.00,P I F,$0.00,"$150,000.00","$75,000.00"
1005735002,Seung Han Lee dba Fancy World,LOS ANGELES,CA,90013,CALIFORNIA BANK & TRUST,CA,421920,07-Feb-03,2003,8,5,1,0,0,1,0,Y,N,15-Aug-05,28-Feb-03,"$250,000.00",$0.00,CHGOFF,"$150,000.00","$150,000.00","$75,000.00"
1005736009,BILL'S MOTOR INN,SILER CITY,NC,27344,"BUSINESS LOAN CENTER, LLC",SC,721110,08-Feb-06,2006,300,4,2,4,4,1,1,0,N,,28-Feb-06,"$640,000.00",$0.00,P I F,$0.00,"$640,000.00","$480,000.00"
LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
1005875393,ABC HOBBYCRAFT,EVANSVILLE,IN,68404.87362,FIFTH THIRD BANK,OH,430570.908,28-Feb-97,2001.159335,75.20403585,8.863926982,1.214221701,0.462624805,0.826220979,3133.56719,0.443813906,N,Y,,28-Feb-99,"$129,071.76",$0.00,P I F,"$14,469.90","$127,035.92","$88,353.65"
1005882262,LANDMARK BAR & GRILLE (THE),NEW PARIS,IN,68459.65577,2nd SOURCE BANK,IN,430859.922,28-Feb-97,2001.163832,75.19161743,8.864649869,1.214212116,0.462251313,0.826224568,3136.266007,0.44415036,N,Y,,31-May-97,"$129,076.23",$0.00,P I F,"$14,473.81","$127,041.53","$88,354.97"
1005889130,"WHITLOCK DDS, TODD M.",BLOOMINGTON,IN,68514.43793,GRANT COUNTY STATE BANK,IN,431148.936,28-Feb-97,2001.168329,75.17919901,8.865372757,1.214202531,0.461877822,0.826228157,3138.964824,0.444486813,N,N,,31-Dec-97,"$129,080.70",$0.00,P I F,"$14,477.73","$127,047.14","$88,356.30"
1005895998,"BIG BUCKS PAWN & JEWELRY, LLC",BROKEN ARROW,OK,68569.22009,2nd NATL BK & TR CO OF BROKEN,OK,431437.95,28-Feb-97,2001.172826,75.16678058,8.866095644,1.214192945,0.46150433,0.826231746,3141.663641,0.444823267,N,Y,,30-Jun-97,"$129,085.17",$0.00,P I F,"$14,481.65","$127,052.75","$88,357.63"
1005902866,"ANASTASIA CONFECTIONS, INC.",ORLANDO,FL,68624.00224,FLORIDA BUS. DEVEL CORP,FL,431726.964,28-Feb-97,2001.177323,75.15436216,8.866818532,1.21418336,0.461130839,0.826235335,3144.362458,0.445159721,N,N,,14-May-97,"$129,089.64",$0.00,P I F,"$14,485.56","$127,058.37","$88,358.96"
1005909734,"B&T SCREW MACHINE COMPANY, INC",PLAINVILLE,CT,68678.7844,"TD BANK, NATIONAL ASSOCIATION",DE,432015.978,28-Feb-97,2001.18182,75.14194374,8.867541419,1.214173775,0.460757347,0.826238924,3147.061274,0.445496175,N,N,,30-Jun-97,"$129,094.11",$0.00,P I F,"$14,489.48","$127,063.98","$88,360.29"
1005916603,MIDDLE ATLANTIC SPORTS CO INC,UNION,NJ,68733.56655,WELLS FARGO BANK NATL ASSOC,SD,432304.992,02-Jun-80,2001.186317,75.12952532,8.868264307,1.21416419,0.460383856,0.826242513,3149.760091,0.445832628,N,N,24-Jun-91,22-Jul-80,"$129,098.58",$0.00,CHGOFF,"$14,493.40","$127,069.59","$88,361.62"
1005923471,WEAVER PRODUCTS,SUMMERFIELD,FL,68788.34871,REGIONS BANK,AL,432594.0059,28-Feb-97,2001.190814,75.1171069,8.868987194,1.214154605,0.460010364,0.826246102,3152.458908,0.446169082,N,Y,,30-Jun-98,"$129,103.05",$0.00,P I F,"$14,497.31","$127,075.20","$88,362.95"
1005930339,TURTLE BEACH INN,PORT SAINT JOE,FL,68843.13087,CENTENNIAL BANK,FL,432883.0199,28-Feb-97,2001.195311,75.10468848,8.869710082,1.214145019,0.459636873,0.826249691,3155.157725,0.446505536,N,N,,31-Jul-97,"$129,107.52",$0.00,P I F,"$14,501.23","$127,080.81","$88,364.27"
1005937207,INTEXT BUILDING SYS LLC,GLASTONBURY,CT,68897.91302,WEBSTER BANK NATL ASSOC,CT,433172.0339,28-Feb-97,2001.199808,75.09227006,8.870432969,1.214135434,0.459263381,0.82625328,3157.856542,0.44684199,N,Y,,30-Apr-97,"$129,111.99",$0.00,P I F,"$14,505.15","$127,086.43","$88,365.60"
1005944075,COMMERCIAL TRUCKING MAINTENANC,CHARLOTTE,NC,68952.69518,SUNTRUST BANK,GA,433461.0479,28-Feb-97,2001.204305,75.07985164,8.871155857,1.214125849,0.45888989,0.826256868,3160.555359,0.447178443,N,Y,,23-Feb-98,"$129,116.46",$0.00,P I F,"$14,509.07","$127,092.04","$88,366.93"
1005950944,PROFESSIONAL ELEVATOR SERVICES,CHICAGO,IL,69007.47734,BANK OF AMERICA NATL ASSOC,OR,433750.0619,28-Feb-97,2001.208802,75.06743322,8.871878744,1.214116264,0.458516398,0.826260457,3163.254176,0.447514897,N,N,,30-Nov-97,"$129,120.93",$0.00,P I F,"$14,512.98","$127,097.65","$88,368.26"
1005957812,CARVEL,APEX,NC,69062.25949,STEARNS BK NATL ASSOC,MN,434039.0759,07-Feb-06,2001.213299,75.0550148,8.872601631,1.214106679,0.458142907,0.826264046,3165.952993,0.447851351,N,N,,31-Mar-06,"$129,125.40",$0.00,P I F,"$14,516.90","$127,103.26","$88,369.59"
1005964680,"ORCHARD CAFE & BAKERY, INC.",SLATERSVILLE,RI,69117.04165,CITIZENS BANK NATL ASSOC,RI,434328.0899,28-Feb-97,2001.217796,75.04259638,8.873324519,1.214097093,0.457769415,0.826267635,3168.65181,0.448187805,N,N,,31-May-97,"$129,129.87",$0.00,P I F,"$14,520.82","$127,108.87","$88,370.92"
1005971548,EBC INVESTMENTS LLC,WINSTON-SALEM,NC,69171.82381,NORTHWEST PIEDMONT DEVEL CORPO,NC,434617.1038,28-Feb-97,2001.222293,75.03017795,8.874047406,1.214087508,0.457395924,0.826271224,3171.350626,0.448524258,N,N,,17-Dec-97,"$129,134.34",$0.00,P I F,"$14,524.73","$127,114.49","$88,372.25"
1005978416,"ENVIRONMENTAL ROOFING SYSTEMS,",OKLAHOMA CITY,OK,69226.60596,BANK OF AMERICA NATL ASSOC,NC,434906.1178,28-Feb-97,2001.22679,75.01775953,8.874770294,1.214077923,0.457022432,0.826274813,3174.049443,0.448860712,N,N,,30-Sep-97,"$129,138.81",$0.00,P I F,"$14,528.65","$127,120.10","$88,373.58"
1005985285,ARK MAMAGEMENT ENTERPRISES INC,MIDLAND,TX,69281.38812,WELLS FARGO BANK NATL ASSOC,TX,435195.1318,28-Feb-97,2001.231287,75.00534111,8.875493181,1.214068338,0.456648941,0.826278402,3176.74826,0.449197166,N,Y,,30-Jun-97,"$129,143.28",$0.00,P I F,"$14,532.57","$127,125.71","$88,374.90"
1005992153,"FAIRFAX COURT SUBWAY, INC.",CENTREVILLE,VA,69336.17027,BANK OF AMERICA NATL ASSOC,MD,435484.1458,28-Feb-97,2001.235784,74.99292269,8.876216069,1.214058753,0.456275449,0.826281991,3179.447077,0.44953362,N,Y,,31-Jul-97,"$129,147.75",$0.00,P I F,"$14,536.48","$127,131.32","$88,376.23"
1005999021,FANTASTIC SAMS,PLANO,TX,69390.95243,NEWTEK SMALL BUS. FINANCE INC.,NY,435773.1598,28-Feb-97,2001.240281,74.98050427,8.876938956,1.214049167,0.455901958,0.82628558,3182.145894,0.449870073,N,Y,,31-May-97,"$129,152.22",$0.00,P I F,"$14,540.40","$127,136.93","$88,377.56"
1006005889,SIR GOONY'S GOLF,KNOXVILLE,TN,69445.73459,CITIZENS NATIONAL BANK,TN,436062.1738,28-Feb-97,2001.244778,74.96808585,8.877661844,1.214039582,0.455528466,0.826289169,3184.844711,0.450206527,N,Y,,31-May-98,"$129,156.69",$0.00,P I F,"$14,544.32","$127,142.55","$88,378.89"
1006012757,ECONOLODGE OF DUMAS,DUMAS,TX,69500.51674,"BUSINESS LOAN CENTER, LLC",SC,436351.1878,28-Feb-97,2001.249275,74.95566743,8.878384731,1.214029997,0.455154975,0.826292758,3187.543528,0.450542981,N,N,,30-Apr-97,"$129,161.16",$0.00,P I F,"$14,548.23","$127,148.16","$88,380.22"
1006019626,"YOUNG ACHIEVERS PRESCHOOL, INC",CORAL SPRINGS,FL,69555.2989,BANESCO USA,FL,436640.2017,28-Feb-97,2001.253772,74.94324901,8.879107619,1.214020412,0.454781483,0.826296347,3190.242345,0.450879435,N,N,,31-Aug-97,"$129,165.63",$0.00,P I F,"$14,552.15","$127,153.77","$88,381.55"
1006026494,NICOLES RESTAURANT,JOHNSTON,RI,69610.08106,BANK OF AMERICA NATL ASSOC,RI,436929.2157,28-Feb-97,2001.258269,74.93083059,8.879830506,1.214010827,0.454407992,0.826299936,3192.941162,0.451215888,N,N,,31-Mar-98,"$129,170.10",$0.00,P I F,"$14,556.07","$127,159.38","$88,382.88"
1006033362,"TRIANGLE MACHINE & MFG., INC.",EULESS,TX,69664.86321,"FIRST BANK TEXAS, SSB",TX,437218.2297,28-Feb-97,2001.262766,74.91841217,8.880553394,1.214001241,0.4540345,0.826303525,3195.639978,0.451552342,N,N,,30-Apr-97,"$129,174.57",$0.00,P I F,"$14,559.99","$127,164.99","$88,384.21"
1006040230,SUBWAY,LITTLE ROCK,AR,69719.64537,HOPE FCU,MS,437507.2437,07-Feb-06,2001.267263,74.90599375,8.881276281,1.213991656,0.453661009,0.826307113,3198.338795,0.451888796,N,N,,30-Apr-06,"$129,179.04",$0.00,P I F,"$14,563.90","$127,170.61","$88,385.53"
1006047098,DEE'S CORNER BAIT & TACKLE,SAINT PETER,MN,69774.42753,WELLS FARGO BANK NATL ASSOC,MN,437796.2577,28-Feb-97,2001.27176,74.89357533,8.881999169,1.213982071,0.453287517,0.826310702,3201.037612,0.45222525,N,N,,30-Apr-97,"$129,183.51",$0.00,P I F,"$14,567.82","$127,176.22","$88,386.86"
